att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,irrelevant_att11,irrelevant_att12,irrelevant_att13,irrelevant_att14,irrelevant_att15,irrelevant_att16,irrelevant_att17,irrelevant_att18,irrelevant_att19,irrelevant_att20
0.04915,0.125534,-0.044105,0.021856,-0.533432,-0.02556,-0.067915,0.48695,-0.002227,-0.425334,0.540884,0.73444,0.670447,0.815376,-0.737967,0.372118,0.363882,0.788429,-0.544493,-0.685754
0.001402,0.105718,0.416549,-0.571001,-0.073504,-0.066501,0.191935,-0.054472,-0.289643,-0.000624,0.689967,0.156143,0.48749,-0.140667,-0.453731,-0.625688,-0.150428,-0.737515,0.496667,-0.707666
-0.497783,0.228849,-0.078795,-0.131458,0.001558,-0.017383,0.147085,0.07087,-0.370716,0.155905,0.771873,-0.419981,0.55115,-0.788906,0.345022,-0.374993,-0.43745,0.038978,0.182068,-0.172978
0.008061,-0.079762,-0.488969,-0.024922,0.214748,0.145165,0.033574,-0.000212,-0.393089,0.057202,-0.684795,0.453565,-0.807605,-0.404013,0.077832,-0.810596,0.393247,0.909208,-0.09734,0.097704
-0.139482,0.325549,-0.078422,0.168405,0.045817,-0.077834,-0.022674,-0.078818,-0.41013,-0.53173,0.850473,-0.727738,-0.724873,0.461631,-0.181377,-0.051409,0.853211,-0.798695,0.941536,-0.59073
0.178057,0.142329,0.161652,-0.390536,-0.076322,-0.007066,-0.475459,-0.121465,0.026377,-0.005685,0.982752,0.065489,-0.021908,-0.676422,0.434852,-0.317652,-0.066212,-0.90738,0.383729,-0.570478
-0.012369,-0.18226,-0.072285,-0.396878,0.084548,0.00605,0.13963,-0.255788,0.50659,0.075,0.70734,0.9224,0.028181,-0.515793,0.402523,0.73939,0.457029,-0.873249,0.308956,0.870777
0.452066,-0.328132,0.084107,-0.148313,-0.409185,-0.121823,0.007749,-0.102313,0.180935,0.071288,-0.631264,-0.603265,-0.778411,0.34319,-0.922368,0.538348,-0.75287,-0.102099,-0.126079,-0.677711
0.239102,-0.375314,0.151991,-0.064188,-0.04107,-0.127714,-0.198487,0.186755,-0.515962,-0.024377,0.536703,-0.622935,0.251971,0.29429,0.487491,-0.995225,0.78109,0.275778,-0.127798,-0.731705
-0.075409,-0.10248,-0.452132,-0.616836,-0.080059,-0.064159,0.164401,0.448912,-0.024399,0.074419,-0.534699,-0.969948,0.083647,0.598993,-0.676639,0.907769,0.222773,-0.140837,-0.382421,0.4984
-0.016025,-0.052247,0.150746,0.571821,-0.483544,-0.015788,-0.378764,0.122036,-0.062002,0.043604,0.111999,-0.239996,0.669696,-0.160268,-0.518275,-0.23226,0.524406,-0.424645,0.556373,0.798937
-0.002948,-0.126652,0.204323,-0.025407,0.108053,-0.070058,-0.55009,-0.059529,0.030302,-0.378355,-0.144162,-0.399512,-0.942616,-0.937238,-0.540412,0.199378,-0.755948,0.777046,0.432652,0.452899
0.109183,-0.057132,-0.025691,-0.024028,-0.086296,-0.414567,0.204332,-0.405731,0.508811,-0.043187,0.02915,-0.833345,0.715896,0.782851,-0.565239,0.146829,-0.941567,0.899897,-0.305203,-0.599232
-0.043949,-0.045149,-0.554825,0.55046,-0.026644,-0.105105,-0.354838,0.139125,0.132578,-0.200488,0.66057,-0.865096,-0.835836,-0.820103,-0.238253,0.158889,-0.139436,0.086889,-0.737863,-0.565337
-0.29478,-0.058729,0.089278,-0.063967,-0.033446,-0.14808,0.005964,0.333616,-0.412198,0.145665,0.943445,-0.654355,0.101373,0.393605,0.725611,0.619091,-0.434893,0.293973,0.91653,-0.695212
0.100178,0.051558,-0.017219,0.009803,-0.047003,0.073845,0.386728,-0.470754,-0.074572,-0.419208,-0.05011,0.992459,0.712397,-0.580024,-0.910892,-0.551339,-0.923492,-0.318162,0.127499,-0.317516
0.09312,-0.540095,-0.407204,-0.132922,-0.023327,-0.04983,0.037535,-0.113438,0.394549,-0.072282,-0.905458,-0.804609,-0.370981,-0.882598,0.642829,-0.719437,0.612611,-0.232106,0.77374,-0.598346
-0.55696,0.08655,0.357672,0.002088,0.141872,0.000935,-0.101226,0.046188,-0.431711,0.204888,0.432669,0.567248,-0.799184,-0.093493,0.555793,-0.717654,-0.942722,0.339381,0.232659,0.924889
0.103108,-0.221942,-0.049924,0.566085,0.111307,-0.084883,-0.017005,-0.348946,-0.005631,-0.501445,0.705086,-0.53937,0.823616,0.343964,0.787729,-0.212046,0.108879,-0.2273,-0.051589,-0.531878
-0.335809,-0.135042,0.520672,0.053881,0.132645,0.17282,0.1179,-0.500834,-0.117701,-0.080679,0.298968,-0.497823,0.676384,-0.4053,-0.341732,-0.43136,-0.402398,-0.293533,-0.335589,0.365444
0.116361,-0.079689,0.093676,-0.039901,-0.46659,0.469939,-0.321646,-0.395996,-0.01423,-0.006829,0.191979,0.13285,-0.551609,0.429072,0.397971,-0.903188,0.89512,0.298931,0.856279,-0.957667
0.220793,0.119153,0.07291,-0.111867,-0.074993,-0.021486,0.048408,-0.588761,-0.368511,0.070785,-0.768606,0.313554,-0.352064,0.522695,-0.812012,-0.518813,0.298095,-0.832533,-0.105106,0.150672
-0.017141,-0.354348,-0.076153,0.025056,-0.07779,0.211885,-0.040073,0.037709,-0.541091,0.06333,-0.454672,-0.259782,0.553446,-0.891104,-0.082728,-0.894386,-0.373628,-0.056021,-0.493036,-0.956295
-0.17558,0.201777,-0.509997,-0.020874,-0.083443,0.103995,0.128662,-0.406399,0.003263,0.112377,0.796567,0.038767,-0.489763,0.280859,-0.73237,0.39709,-0.936948,0.850912,0.114017,-0.344389
-0.021314,-0.123472,-0.507131,-0.073744,0.189422,0.180796,-0.036814,0.111527,-0.402502,0.012303,0.708654,0.956776,0.33587,-0.902981,0.427985,0.871864,0.033407,-0.744315,-0.417252,0.102344
-0.335121,0.011024,0.540688,-0.072326,0.000996,-0.046521,-0.039861,-0.513738,0.182199,0.188133,-0.312032,0.794791,0.349093,-0.974633,-0.078377,0.734353,-0.739132,0.52507,-0.695508,-0.177584
-0.016243,0.147688,0.143448,0.004012,-0.288889,0.106543,-0.397825,0.381403,-0.084048,-0.497774,-0.665095,0.767264,0.78868,-0.132869,-0.083153,-0.814601,0.170039,-0.814726,0.864496,-0.0055
0.017772,-0.508657,0.219445,-0.123449,-0.079309,0.081502,-0.131814,-0.035685,0.330824,-0.234005,0.613676,-0.026817,-0.023277,-0.893556,-0.273553,-0.63102,-0.320529,-0.810952,-0.080598,0.250317
-0.080323,0.209713,0.550542,0.405582,-0.187181,-0.05683,0.037319,-0.024714,0.130318,-0.178849,0.896383,-0.206872,0.87544,0.399789,0.760159,0.965775,0.822171,-0.429441,0.361688,-0.425215
0.090449,0.043249,0.084523,-0.168469,0.053062,-0.018758,0.199298,0.746442,0.105662,0.364196,-0.992718,-0.802402,-0.912429,-0.311709,-0.71657,-0.974637,-0.737347,-0.214718,0.03199,0.760622
0.164343,-0.201023,-0.145744,-0.132849,0.083876,0.074213,0.476357,0.060273,0.040651,-0.665317,0.792679,0.316865,0.789717,-0.990494,0.293232,-0.80527,0.889673,0.220789,0.794603,0.152447
0.176337,-0.159422,0.008917,0.003664,0.207936,0.16594,0.070635,-0.082474,0.376932,-0.141951,0.187523,-0.867244,0.528279,-0.393155,0.516561,-0.691065,0.529236,-0.359119,0.899626,-0.25165
0.508774,0.151258,0.118436,0.208808,0.024155,0.045297,-0.100953,0.062261,0.56645,-0.150813,0.829242,0.036024,-0.256717,-0.731163,-0.130103,0.901356,-0.75054,0.387363,-0.569846,-0.621814
0.206328,0.004615,-0.15744,0.209148,0.397325,-0.283012,-0.059962,-0.312785,0.003133,0.105614,-0.898038,0.759177,-0.158443,-0.856838,0.120069,0.888018,-0.44451,-0.01054,0.018679,-0.217527
0.313992,0.472669,0.080385,0.017549,-0.05182,0.304772,-0.578867,-0.01306,-0.011454,-0.051838,-0.769794,0.634817,0.67423,-0.490991,-0.578559,-0.913233,-0.632112,-0.819949,0.688932,-0.610376
0.306273,0.048597,-0.029072,-0.381102,0.023069,0.003536,0.12278,-0.248824,-0.00583,0.096233,-0.637714,0.815895,-0.527826,-0.615635,-0.134686,-0.267872,0.442255,-0.76828,-0.055729,0.629621
0.133126,0.156585,0.131405,0.038662,-0.425641,0.065802,0.586479,0.453673,-0.124143,0.056028,0.202644,0.880419,-0.724066,-0.597955,0.1903,0.406679,0.752868,-0.173751,0.419512,0.207657
-0.502279,0.156494,-0.004722,-0.493451,0.14285,0.032388,0.021204,0.058876,0.00398,0.10846,-0.086432,-0.236254,0.314357,0.40074,-0.076214,-0.723071,0.291737,0.462177,0.408669,-0.848472
-0.263717,0.014976,-0.242883,0.040475,-0.423087,0.124583,-0.033191,0.019515,0.157461,0.037199,-0.014606,-0.867293,-0.179904,0.717213,0.042404,0.924464,0.220858,0.571159,0.277089,-0.817401
0.185869,0.129115,0.154299,0.027108,0.503698,0.022351,-0.083976,0.203777,0.056318,0.289229,0.37711,0.834733,-0.366647,0.586682,-0.127226,0.911404,0.884943,0.221101,-0.405656,0.364337
0.070867,0.0976,-0.324022,0.544969,-0.198693,-0.247601,0.138778,-0.276978,0.1699,0.072882,-0.705842,-0.099696,0.381803,0.495027,-0.446971,-0.696116,-0.098853,0.479732,-0.752958,-0.341862
0.342777,-0.384033,-0.174281,0.196556,-0.042992,-0.020697,-0.12179,0.094876,0.118536,0.03842,-0.133759,0.508337,-0.19005,-0.805137,-0.377457,-0.729307,-0.52073,0.424823,-0.197542,0.348335
-0.184068,0.007634,0.144918,0.144687,0.046537,-0.309253,-0.366857,-0.27431,0.029854,-0.092928,-0.88444,-0.617568,-0.728137,-0.405086,0.914587,0.429839,-0.090367,-0.573474,0.020018,0.952774
0.00914,0.394574,0.052883,-0.277419,0.268933,0.567007,0.012271,-0.052461,-0.063927,0.161295,0.896712,0.093548,-0.164724,0.337109,-0.861397,0.468458,-0.56327,0.984273,-0.79515,-0.340489
-0.020654,-0.010492,-0.004207,0.384357,0.132833,0.037986,0.474584,0.156996,0.203947,-0.001715,-0.09362,-0.194746,0.741412,-0.151947,-0.369253,0.627118,-0.303456,0.147603,0.653663,-0.747447
0.462502,0.054407,0.352056,0.040422,-0.235977,0.119447,-0.099276,0.201831,-0.164782,0.242859,-0.101896,0.995786,-0.975818,-0.467858,-0.470056,0.615516,-0.253131,0.740678,0.877328,-0.580212
-0.010863,0.192142,0.060867,0.026747,0.60339,0.064577,-0.103357,-0.116742,-0.169877,0.174172,-0.579804,-0.207027,-0.653937,0.884786,0.939839,0.391278,-0.792672,0.378913,0.747141,-0.934452
0.144807,0.05412,-0.373035,0.3547,-0.104759,0.071737,0.106821,0.009917,0.105761,-0.070683,0.779909,0.710757,0.019058,-0.750559,0.833861,0.746861,0.924395,-0.970938,0.884337,-0.649388
0.023943,-0.432504,0.063096,0.153389,-0.349573,-0.035295,-0.038902,0.035015,0.038642,0.711215,-0.387826,0.008139,0.741625,-0.893613,0.951467,-0.147593,-0.806814,0.818542,0.208078,-0.492318
0.463829,0.200446,0.415505,0.064435,-0.037232,-0.040455,-0.022753,-0.073158,0.136853,0.013806,0.015742,0.612691,-0.178066,-0.169831,-0.349744,0.617109,-0.75991,-0.57573,0.819873,-0.334979
0.068818,0.582101,-0.121194,-0.06279,-0.154831,-0.06598,-0.05662,0.042002,-0.236042,0.044515,0.363765,-0.147762,0.130699,0.233865,0.583814,0.061687,-0.732479,-0.07442,-0.392397,0.871112
0.002002,-0.45757,0.040787,-0.11874,0.024307,0.238417,-0.26477,-0.185132,0.010867,0.168879,0.781373,0.1923,-0.678769,0.660209,0.663081,-0.275228,-0.215436,-0.969078,0.90673,0.946166
0.440277,-0.096734,0.072221,-0.063557,0.08291,-0.279374,0.139933,0.05052,0.144336,-0.015204,-0.877406,0.136788,0.089209,-0.608127,0.555106,-0.377712,0.626805,-0.59375,0.097678,0.670572
0.377242,0.804742,-0.055785,0.026755,-0.09957,0.016703,-0.021644,0.004425,0.173309,0.040881,-0.18294,-0.449825,-0.429444,-0.472978,0.033851,-0.611339,-0.532048,-0.952178,-0.484027,-0.084327
0.211259,0.029543,0.387433,-0.322023,0.077977,0.028162,0.065693,-0.291504,0.071263,-0.322189,0.968825,0.316774,-0.925797,0.773678,-0.088759,-0.819702,-0.260849,0.638349,-0.094103,0.669666
0.050587,-0.21982,-0.02244,-0.081766,0.151449,0.807821,0.105987,-0.260312,0.034592,0.178645,-0.118079,0.66424,0.930434,-0.288841,-0.338096,0.725127,-0.275347,-0.731013,-0.209225,0.333127
-0.171001,0.627314,0.488751,-0.050634,0.065047,0.156132,0.095569,-0.003687,0.241446,0.036096,-0.902198,-0.877543,0.549023,0.583554,0.862571,-0.152005,-0.248857,0.247909,-0.473513,-0.741718
0.06977,0.056966,0.168383,0.162707,0.042179,0.580003,-0.359782,0.155971,-0.090379,0.096045,0.927837,0.225267,-0.900106,0.544915,-0.621624,-0.037298,-0.579271,0.677613,-0.056476,-0.831681
-0.22182,-0.127012,0.086202,0.114817,-0.347931,-0.056596,0.146074,-0.178752,-0.294765,-0.056125,-0.750188,0.232167,0.35919,0.165818,-0.943606,-0.249055,-0.126762,0.577416,0.892216,0.983908
0.340523,-0.031534,0.040802,0.275838,-0.688583,-0.000421,0.018982,-0.033651,0.11264,-0.164725,0.442665,0.672362,0.04335,-0.085243,-0.724396,0.681132,-0.747399,0.345934,0.742387,0.65083
-0.168263,0.045205,0.134325,-0.077041,0.206065,0.109757,0.211237,-0.03414,0.503647,-0.051696,-0.778718,-0.002125,0.75216,-0.994837,0.827671,-0.427975,-0.423681,-0.127214,-0.959517,-0.966202
0.089234,0.009854,0.516651,0.161302,0.056777,-0.126287,-0.597831,0.264557,0.008939,-0.053668,-0.202707,-0.539313,-0.14079,0.490769,0.570955,0.274668,-0.22081,-0.526948,-0.286754,0.826887
-0.317955,0.471607,-0.336032,0.152063,-0.024693,-0.137727,0.301676,0.203002,0.015165,0.143758,0.257781,0.166953,-0.743691,-0.379207,-0.55096,-0.790378,0.066743,-0.3333,0.077819,-0.978435
-0.072997,0.009661,-0.097736,0.251368,-0.44879,0.169112,0.193255,0.524003,-0.114716,-0.067021,0.878323,-0.443383,-0.259807,-0.664456,0.66381,-0.785142,0.145678,0.574482,0.655239,0.841324
0.366567,0.068436,0.003813,-0.748882,0.020208,-0.013992,-0.03437,0.021089,0.160822,0.016289,0.857687,-0.962297,-0.480661,0.277281,0.942192,-0.526105,0.204501,-0.951211,0.6006,-0.449095
0.093674,0.009198,-0.740737,0.138028,0.151688,-0.019509,-0.070819,0.034356,0.160257,0.035977,-0.202026,0.680888,0.341318,0.976545,0.366755,0.525994,-0.464437,-0.418711,-0.797135,0.312876
0.028932,-0.220911,0.075141,-0.096134,0.23411,-0.207744,0.607064,0.133882,0.005319,0.003569,-0.693583,-0.457172,-0.846491,0.897952,0.616204,-0.885863,-0.211135,-0.711445,-0.854256,0.710821
-0.042748,-0.24848,-0.125312,0.124843,-0.033938,-0.116672,0.13542,0.227337,0.316147,0.498204,0.045004,0.908199,0.100069,-0.979856,0.676731,-0.713234,0.428702,0.913316,0.364879,0.883923
0.09831,0.060676,0.032199,0.35925,0.151958,-0.01969,0.814601,0.026004,0.019734,0.041056,-0.885399,0.374215,0.644878,0.591982,0.164423,0.401896,-0.041834,-0.385211,-0.276282,-0.099151
-0.235186,0.00531,-0.111697,-0.250447,0.022303,0.034191,0.017321,0.520346,0.132192,0.031072,0.075273,-0.117873,0.344245,0.942139,0.899209,-0.065481,-0.153429,0.460171,0.230003,0.301183
0.272714,0.768037,0.146382,-0.085311,-0.039587,0.279403,0.032661,0.044237,-0.211288,0.116655,-0.55036,0.443995,-0.54396,-0.205698,-0.119961,-0.011325,0.335106,-0.14434,-0.972841,-0.808587
-0.195059,-0.005647,-0.064887,0.026155,-0.604262,-0.053918,-0.085009,-0.237308,-0.041622,-0.076394,0.037791,0.117075,0.376515,0.808745,-0.551792,0.673967,-0.068043,0.835268,-0.648297,-0.778236
0.015089,-0.00476,0.541766,-0.019659,0.14364,-0.068153,0.017871,-0.02595,0.620206,0.009605,0.628558,-0.278991,0.586541,0.167776,-0.658542,-0.186339,-0.503711,0.106522,0.511964,-0.206405
0.16639,0.638722,-0.089321,-0.377777,-0.122992,0.040856,0.024194,0.350187,-0.124891,0.162504,-0.908107,-0.365589,0.140727,-0.636355,-0.782781,-0.619953,0.438827,-0.737651,-0.290932,0.339349
0.594589,0.003497,0.052126,0.066674,0.122934,-0.051321,-0.141619,-0.037426,0.064523,-0.003144,0.781109,0.788446,-0.947513,-0.869972,0.772143,-0.543927,-0.6456,-0.382113,0.213687,-0.855754
0.619545,-0.013088,-0.46651,-0.039909,0.199702,0.167087,0.291514,0.086315,-0.156916,0.013429,0.59342,-0.48221,0.553528,0.160859,-0.9491,0.035027,0.999148,-0.989432,0.5881,0.3882
-0.01317,0.169628,-0.264417,-0.059111,0.399351,-0.025354,-0.21344,0.028564,-0.352177,0.217106,-0.104396,-0.66244,-0.993412,-0.857339,0.195591,0.508362,-0.886252,0.683887,0.890628,0.606485
0.011794,0.089905,-0.571242,-0.156472,0.123164,0.033241,-0.043264,-0.343087,-0.096663,-0.105505,-0.687424,-0.126894,0.125855,0.229819,-0.455353,0.952855,0.386912,0.413363,-0.762532,0.108048
-0.24639,-0.684507,0.373747,0.023252,0.043304,0.131474,0.164458,-0.123993,0.043591,0.045413,-0.374073,0.243995,0.542154,0.738532,0.484607,-0.709361,0.594632,0.461973,0.875992,0.842308
-0.445748,0.101007,-0.082374,0.061944,0.030671,0.063801,0.350077,0.057915,-0.212231,0.313255,0.793378,-0.858658,-0.897594,0.12818,-0.841091,-0.18087,-0.584317,-0.812043,-0.274935,-0.65917
-0.047973,0.007504,-0.1049,0.430244,0.762881,-0.02698,0.055776,0.013762,0.008702,0.038492,-0.53326,0.867435,0.609332,0.663101,-0.554895,0.533342,-0.080722,0.367438,-0.124989,-0.466877
-0.048224,0.308711,0.503951,0.15473,0.166886,-0.087397,0.440895,-0.163578,0.205124,0.286744,-0.025606,0.738037,-0.98682,-0.830465,-0.542587,-0.087033,-0.415553,0.016503,0.056459,0.080617
-0.156466,-0.018605,0.132992,0.373355,-0.039866,-0.092257,0.254336,0.104346,0.169107,0.425865,0.194889,0.771871,0.919124,0.468801,-0.82188,-0.475698,0.811846,0.961797,-0.141034,0.305721
0.184763,-0.139442,-0.584527,-0.100594,0.06537,-0.165365,0.135103,0.111477,0.225193,0.058867,0.262723,-0.419049,0.259705,-0.892652,0.163175,0.777421,-0.87239,0.156501,-0.686395,-0.489015
-0.044397,0.006435,0.600553,0.132243,0.039566,0.05735,-0.360111,-0.002192,0.070688,0.027393,-0.171466,-0.817022,-0.779482,0.426735,0.129775,-0.352002,0.08727,0.091901,-0.813484,0.465286
0.010712,0.174898,0.597365,0.089952,0.195378,0.01509,-0.206116,0.080152,0.016383,-0.115712,-0.612066,-0.782117,-0.850399,-0.386944,-0.326494,-0.931984,-0.271531,-0.78273,-0.668062,-0.160553
-0.136361,-0.013886,-0.363137,0.242396,0.076624,-0.359642,-0.050424,-0.038268,0.003851,-0.087131,-0.228452,0.180695,0.908287,0.707914,0.467449,0.238935,0.28847,-0.562915,0.123804,0.443722
-0.363026,0.05033,-0.04618,-0.381682,-0.009964,-0.106128,0.18906,-0.110445,-0.021917,-0.365428,0.559956,-0.02046,0.64662,-0.494569,0.684928,-0.665668,0.821512,-0.829101,-0.743749,0.076482
-0.108139,-0.037881,-0.355864,0.266347,0.010897,0.692882,0.140593,0.010035,0.285391,-0.044646,-0.710766,0.869269,-0.446167,0.436637,0.711394,0.227733,-0.121262,-0.415481,0.038292,-0.259313
0.180767,-0.237464,0.042327,0.005172,0.235431,-0.091607,0.140602,-0.107313,-0.30843,0.405654,0.714671,-0.142318,0.019328,0.869935,-0.348782,0.077482,0.137425,-0.839763,0.2005,0.807056
0.768574,-0.303015,0.049911,-0.173453,-0.231481,0.12998,-0.148455,0.039141,-0.193699,-0.189252,-0.997555,-0.426364,-0.351341,-0.568496,0.904592,0.177631,-0.094146,0.278345,0.707299,0.566401
0.086833,-0.715217,0.099626,0.051223,-0.021894,-0.209197,-0.043,0.200587,-0.1157,0.125789,-0.046772,0.646718,-0.449879,0.950943,0.932542,-0.423302,0.935679,0.72311,-0.816018,0.465458
0.004941,0.159716,-0.026309,0.089938,0.150051,-0.200971,0.671576,0.003788,-0.00252,0.02201,0.690684,-0.519812,0.609865,-0.775063,-0.980365,0.990775,-0.37323,0.576035,0.410752,-0.610612
0.019899,0.0709,0.077576,0.241328,-0.216857,0.109475,-0.091937,0.121019,-0.546357,0.03416,-0.334146,0.287263,-0.492743,-0.993653,-0.309073,0.691149,0.223103,0.671137,0.526056,0.649631
-0.150356,-0.169173,-0.556235,-0.03481,0.030684,-0.013009,0.241013,-0.064068,0.114568,-0.066267,-0.639207,0.071577,-0.080692,-0.710009,0.77993,-0.192224,0.216452,-0.704146,-0.231348,0.149001
0.101326,-0.175659,-0.232245,-0.020032,-0.045637,-0.42942,-0.058507,-0.133856,0.104168,0.729519,-0.721772,0.313107,-0.313863,0.1832,-0.152934,0.118496,0.172866,-0.956904,0.953876,0.599087
-0.019225,-0.394915,0.31429,0.021285,0.122926,0.058831,0.279458,0.344949,-0.023483,-0.012223,0.266355,0.199383,-0.847178,-0.69639,0.613568,0.430694,-0.618246,-0.647867,0.637268,-0.988315
-0.158532,0.137589,-0.203036,0.078017,0.35122,0.07917,-0.199609,0.750083,-0.010094,0.054115,-0.931787,0.828405,0.992044,-0.095319,0.735724,-0.570428,0.936792,0.296982,-0.187653,-0.889118
0.008747,0.185738,-0.104343,-0.144333,-0.228437,0.037136,0.249265,0.143956,0.068265,-0.087553,0.353935,0.695088,-0.396806,0.738385,-0.938321,0.968706,0.460936,0.350507,-0.205868,-0.76841
-0.24193,0.132543,0.072454,0.553461,0.105736,-0.465643,-0.27615,-0.176907,0.021725,-0.301095,-0.926959,0.529797,-0.234894,0.252843,0.481781,0.598996,-0.915046,-0.788482,-0.037197,-0.118986
-0.644691,0.028659,-0.01801,-0.082028,0.146736,0.011791,0.179773,0.014508,-0.067377,0.132555,0.465815,-0.961048,0.210317,-0.899744,-0.370866,-0.662591,-0.588274,0.153141,-0.379643,-0.07972
-0.024878,0.038151,-0.461181,0.159766,0.033664,0.477087,0.078537,-0.505866,0.314006,-0.004887,-0.258205,-0.061442,0.839216,0.388188,-0.43379,-0.285629,0.010017,0.83702,0.216645,-0.465998
0.094694,-0.271529,-0.521104,0.214776,0.010014,-0.033567,0.060463,-0.023944,-0.089089,-0.043102,-0.455106,-0.211975,-0.415768,-0.282509,-0.206035,-0.263222,-0.024414,0.024331,0.529875,0.33693
0.261595,0.132996,-0.398588,0.293788,0.474159,0.022563,0.083205,0.025011,-0.018881,0.095635,0.685293,0.22077,0.680214,0.166322,0.561061,-0.927843,0.799812,0.267167,0.472469,0.441296
0.069151,-0.318185,-0.042362,-0.026336,0.052197,0.776375,-0.125577,0.133835,0.012912,-0.375774,-0.934069,0.208664,0.041539,-0.863325,0.68289,0.289522,-0.746889,-0.57018,0.498676,-0.320459
0.064262,0.614692,0.140998,0.050697,0.490833,-0.03686,0.084068,-0.29574,0.058397,0.04008,-0.364743,-0.251094,-0.635394,-0.206489,-0.415231,-0.043828,0.310122,0.997357,0.109965,0.829547
0.034766,0.087698,0.0818,-0.069107,-0.073314,0.112577,-0.746104,0.04326,0.045,0.022635,0.958322,0.865575,0.772898,0.894312,-0.226171,-0.359345,0.935234,-0.41151,-0.286854,-0.710662
-0.382456,0.377156,-0.027374,-0.447401,0.012534,0.042039,-0.066251,0.176287,0.394066,-0.092368,0.54691,-0.103925,-0.361379,0.607168,-0.336111,0.045062,-0.539299,0.191975,0.641128,0.642676
-0.355707,-0.010141,-0.006635,-0.294475,-0.097715,-0.067672,0.506322,0.079788,0.020149,0.204678,-0.610861,-0.211474,-0.48087,0.708055,0.902353,0.500767,-0.492787,-0.536962,-0.914865,-0.325329
0.147983,0.129217,-0.533136,0.062065,-0.195572,0.161009,0.639124,0.073441,0.12995,-0.064076,-0.336093,0.454619,0.838451,0.873895,-0.11537,0.607998,-0.868949,-0.697953,-0.870895,-0.852946
0.018614,0.039026,0.662814,0.300113,0.043776,-0.016185,0.198812,-0.012122,-0.497395,0.014616,-0.058848,0.269542,-0.544309,-0.030534,-0.172529,0.859631,-0.122893,0.026592,0.17238,0.817363
0.078565,0.067722,0.172698,0.217977,0.417406,-0.012094,-0.429235,-0.018903,-0.266715,0.036892,-0.688223,-0.466407,-0.944009,-0.133146,0.977295,-0.576784,-0.551504,-0.843615,-0.542737,-0.643001
-0.279137,-0.258059,-0.316958,-0.131017,-0.008701,-0.293268,0.103043,0.106627,-0.17908,0.086439,0.949071,0.337498,0.370049,-0.179424,-0.346771,0.903398,-0.922267,0.355151,0.89644,0.843601
0.510322,0.019424,-0.015195,-0.412479,0.130523,-0.04565,0.017733,-0.062242,0.061365,0.022082,-0.804182,0.815081,0.600443,-0.584091,-0.200965,-0.308072,0.739609,-0.106538,0.165807,-0.991795
0.096642,-0.079317,-0.030236,-0.625125,-0.028374,0.020669,-0.32709,0.527304,0.018134,0.106928,-0.951712,0.513703,0.663755,-0.940558,0.506056,-0.462208,-0.049144,0.371094,0.366308,-0.676903
0.109871,0.269546,0.052411,0.113925,-0.204466,-0.0609,-0.172138,0.176449,0.053201,-0.123187,0.051639,0.637189,-0.46535,0.61807,0.065074,-0.879479,0.95707,-0.092075,0.270573,0.019576
-0.034591,-0.073989,-0.229792,0.574756,0.089619,0.096854,0.065816,0.117855,-0.126636,0.128105,0.343869,-0.428814,-0.779216,-0.354742,0.033865,0.851339,-0.955365,-0.099098,-0.905621,-0.795592
-0.240379,0.028571,0.196153,0.062319,0.360752,-0.561936,0.086906,0.031747,-0.148563,0.022595,0.631336,0.52192,-0.143947,0.452474,0.62582,0.806837,0.997537,0.354757,0.238376,0.159357
0.015044,-0.332166,0.128694,0.103125,-0.016098,0.603006,-0.102058,-0.453685,0.114202,0.309677,0.023619,-0.297962,-0.244023,-0.338514,-0.478619,-0.15316,0.340096,0.110644,-0.06752,-0.299091
0.925311,-0.074083,0.019182,-0.173593,0.160026,0.059337,0.04983,0.001811,-0.053157,0.063596,0.20553,-0.520928,0.745661,0.663212,-0.402935,0.591735,-0.007861,0.685771,0.115542,-0.030672
0.040971,-0.381421,-0.02132,0.069163,-0.151407,-0.041093,0.330839,-0.456643,-0.232127,0.175201,0.71749,0.741317,0.892172,-0.754149,0.707218,0.325883,0.869694,-0.654357,0.159162,-0.688913
0.005721,-0.079822,-0.09658,-0.025407,0.189149,-0.269911,0.11116,0.833301,0.042581,0.235884,-0.978732,0.692644,-0.775548,-0.544983,0.722719,0.125023,-0.620296,0.187244,0.691051,0.901236
-0.150934,-0.576442,-0.064433,-0.07154,-0.183444,0.007634,0.023018,0.106277,-0.199517,-0.230535,-0.553307,-0.097352,0.911885,0.208948,0.74173,-0.069613,-0.199228,0.926147,0.315502,-0.411554
-0.428868,0.147385,0.27125,-0.174361,0.156847,0.097836,0.059519,0.527224,0.093534,0.279019,0.478061,-0.965835,0.535152,-0.709094,-0.515691,-0.954778,-0.636127,0.544133,0.522943,-0.917506
0.301852,0.045491,0.108769,-0.336198,0.091115,0.007506,-0.139586,-0.060481,0.373113,-0.165754,0.609319,0.849803,0.889187,0.838587,-0.859332,0.026775,-0.870997,-0.461291,0.615134,0.270468
0.141445,-0.009808,-0.037748,-0.044984,0.376697,-0.469537,0.525229,0.277997,0.078012,0.062861,-0.830909,-0.752291,0.608318,-0.612433,0.668717,-0.614457,0.208724,-0.924515,-0.333547,-0.846377
